award_date,project_number,award_amount,award_type
2025-01-08,5R01NS124738-03,549076,5
2023-01-26,5R01NS124767-02,635607,5
2023-12-29,5R01NS124767-03,608344,5
2025-01-16,5R01NS124767-04,536899,5
2022-12-02,5R01NS124775-02,389415,5
2023-12-04,5R01NS124775-03,377481,5
2024-11-27,5R01NS124775-04,344633,5
2022-12-20,5R01NS124783-02,373750,5
2023-11-24,5R01NS124783-03,362538,5
2024-11-27,5R01NS124783-04,336375,5
2022-12-15,5R01NS124789-02,616945,5
2023-12-13,5R01NS124789-03,598438,5
2024-12-12,5R01NS124789-04,550708,5
2023-12-19,5R01NS124799-02,454639,5
2024-12-16,5R01NS124799-03,432455,5
2023-02-06,5R01NS124802-02,745651,5
2024-01-18,5R01NS124802-03,736797,5
2025-01-24,5R01NS124802-04,654898,5
2023-02-03,5R01NS124820-02,339585,5
2024-02-13,5R01NS124820-03,344462,5
2022-11-23,5R01NS124854-02,612569,5
2023-11-22,5R01NS124854-03,595333,5
2024-11-27,5R01NS124854-04,528700,5
2025-02-13,5R01NS124857-02,695849,5
2022-11-25,5R01NS124879-02,603361,5
2023-11-07,5R01NS124879-03,424128,5
2024-11-27,5R01NS124879-04,393522,5
2022-12-23,5R01NS124882-02,398445,5
2023-12-29,5R01NS124882-03,386508,5
2022-11-22,5R01NS125018-02,620562,5
2023-11-22,5R01NS125018-03,591564,5
2024-12-23,5R01NS125018-04,549057,5
2023-02-07,5R01NS125073-02,388750,5
2023-12-27,5R01NS125073-03,377088,5
2024-12-24,5R01NS125073-04,349875,5
2022-12-08,5R01NS125141-02,423411,5
2023-11-22,5R01NS125141-03,420570,5
2023-02-07,5R01NS125143-02,510520,5
2024-01-09,5R01NS125143-03,477600,5
2024-12-19,5R01NS125143-04,443134,5
2022-11-16,5R01NS125230-02,386584,5
2023-11-07,5R01NS125230-03,374987,5
2024-12-10,5R01NS125230-04,347925,5
2022-11-16,5R01NS125250-02,375470,5
2023-11-07,5R01NS125250-03,359260,5
2024-11-14,5R01NS125250-04,331593,5
2022-11-23,5R01NS125255-02,560534,5
2023-11-20,5R01NS125255-03,518012,5
2024-11-27,5R01NS125255-04,479978,5
2023-01-12,5R01NS125270-02,628326,5
2023-12-29,5R01NS125270-03,602263,5
2024-12-26,5R01NS125270-04,557584,5
2022-12-20,5R01NS125276-02,504974,5
2023-12-04,5R01NS125276-03,486281,5
2024-11-21,5R01NS125276-04,439920,5
2023-02-06,5R01NS125316-02,461890,5
2024-01-25,5R01NS125316-03,455241,5
2025-01-27,5R01NS125316-04,414456,5
2022-12-09,5R01NS125359-02,528463,5
2023-11-20,5R01NS125359-03,512609,5
2024-12-30,5R01NS125359-04,475617,5
2023-11-30,5R01NS125362-02,629859,5
2024-11-20,5R01NS125362-03,584408,5
2023-02-10,5R01NS125404-02,566744,5
2023-02-08,5R01NS125408-02,780375,5
2024-02-08,5R01NS125408-03,771006,5
2022-12-16,5R01NS125413-02,401250,5
2023-12-04,5R01NS125413-03,390425,5
2024-11-20,5R01NS125413-04,362250,5
2024-02-08,5R01NS125437-03,529773,5
2023-01-31,5R01NS125490-02,423106,5
2024-01-16,5R01NS125490-03,410414,5
2025-01-27,5R01NS125490-04,423106,5
2022-12-08,5R01NS125589-02,598799,5
2023-12-04,5R01NS125589-03,581662,5
2024-11-22,5R01NS125589-04,539638,5
2022-11-24,5R01NS125693-02,629459,5
2023-11-28,5R01NS125693-03,575015,5
2024-12-30,5R01NS125693-04,389425,5
2022-12-01,5R01NS125742-02,123167,5
2023-12-01,5R01NS125742-04,1048222,5
2024-11-29,5R01NS125742-05,794548,5
2024-01-31,5R01NS125768-03,369822,5
2024-01-10,5R01NS125775-03,544252,5
2022-12-22,5R01NS125778-02,516055,5
2023-12-07,5R01NS125778-03,500574,5
2024-12-12,5R01NS125778-04,464451,5
2023-12-29,5R01NS125843-03,616819,5
2024-12-24,5R01NS125843-04,561134,5
2022-11-23,5R01NS125884-02,449156,5
2023-11-14,5R01NS125884-03,435681,5
2024-11-14,5R01NS125884-04,404241,5
2023-02-03,5R01NS126086-02,650356,5
2024-02-06,5R01NS126086-03,634138,5
2023-11-27,5R01NS126187-02,462970,5
2024-12-13,5R01NS126187-03,429559,5
2023-12-29,5R01NS126193-02,439772,5
2025-01-10,5R01NS126193-03,418896,5
2023-12-01,5R01NS126203-02,453328,5
2024-11-19,5R01NS126203-03,466915,5
2023-12-19,5R01NS126209-02,437804,5
2024-11-22,5R01NS126209-03,398657,5
2024-01-17,5R01NS126219-02,389492,5
2025-01-24,5R01NS126219-03,491223,5
2023-02-12,5R01NS126227-02,397500,5
2024-01-20,5R01NS126227-03,385575,5
2025-01-17,5R01NS126227-04,357750,5
2023-02-10,5R01NS126247-02,339830,5
2024-02-13,5R01NS126247-03,329637,5
2023-01-30,5R01NS126248-02,432770,5
2024-01-17,5R01NS126248-03,419786,5
2025-01-13,5R01NS126248-04,389493,5
2023-11-20,5R01NS126265-02,387027,5
2024-11-14,5R01NS126265-03,359097,5
2023-12-05,5R01NS126271-02,481917,5
2024-11-22,5R01NS126271-03,447139,5
2023-02-01,5R01NS126280-02,503023,5
2024-01-15,5R01NS126280-03,487934,5
2025-01-27,5R01NS126280-04,452723,5
2023-12-18,5R01NS126282-02,724374,5
2024-12-09,5R01NS126282-03,663875,5
2023-12-07,5R01NS126287-02,443125,5
2024-12-19,5R01NS126287-03,411149,5
2023-12-29,5R01NS126326-02,442983,5
2025-01-15,5R01NS126326-03,411016,5
2024-01-12,5R01NS126352-02,440738,5
2025-01-20,5R01NS126352-03,400630,5
2024-02-15,5R01NS126361-04,377088,5
2023-12-29,5R01NS126376-02,489172,5
2024-12-30,5R01NS126376-03,493777,5
2023-02-11,5R01NS126391-02,478319,5
2024-02-16,5R01NS126391-03,463972,5
2024-02-08,5R01NS126397-02,764437,5
2023-12-29,5R01NS126398-02,492528,5
2024-01-18,5R01NS126399-02,521059,5
2025-01-24,5R01NS126399-03,483456,5
2023-01-26,5R01NS126418-02,359779,5
2024-01-10,5R01NS126418-03,347896,5
2025-02-14,5R01NS126418-04,323474,5
2024-01-12,5R01NS126444-02,377089,5
2025-01-01,5R01NS126444-03,349877,5
2024-01-16,5R01NS126448-02,397822,5
2025-01-17,5R01NS126448-03,357869,5
2023-11-30,5R01NS126451-02,469964,5
2024-11-20,5R01NS126451-03,442228,5
2023-12-28,5R01NS126452-02,461219,5
2025-01-09,5R01NS126452-03,465686,5
2024-02-07,5R01NS126468-03,367492,5
2025-01-24,5R01NS126468-04,340916,5
2024-12-03,5R01NS126499-02,378826,5
2024-01-10,5R01NS126503-02,422947,5
2024-12-24,5R01NS126503-03,392426,5
2024-01-23,5R01NS126509-02,732388,5
2023-11-17,5R01NS126526-02,459204,5
2024-12-03,5R01NS126526-03,415549,5
2024-01-26,5R01NS126549-03,396906,5
2024-01-31,5R01NS126594-03,509183,5
2025-01-10,5R01NS126594-04,472438,5
2023-12-20,5R01NS126610-02,480954,5
2024-12-03,5R01NS126610-03,449749,5
2024-02-08,5R01NS126652-02,373450,5
2023-12-01,5R01NS126654-02,366398,5
2024-11-21,5R01NS126654-03,354619,5
2023-12-28,5R01NS126664-02,378298,5
2025-01-01,5R01NS126664-03,350997,5
2024-02-15,5R01NS126690-03,290999,5
2024-01-19,5R01NS126691-02,378239,5
2025-01-23,5R01NS126691-03,350943,5
2023-02-03,5R01NS126747-02,389523,5
2024-01-18,5R01NS126747-03,377837,5
2025-01-17,5R01NS126747-04,350570,5
2023-12-26,5R01NS126752-02,604883,5
2025-01-10,5R01NS126752-03,547509,5
2023-11-30,5R01NS126761-02,375334,5
2024-11-21,5R01NS126761-03,348288,5
2023-12-28,5R01NS126762-02,482450,5
2024-12-12,5R01NS126762-03,444429,5
2022-12-13,5R01NS126765-02,468454,5
2023-12-20,5R01NS126765-03,448831,5
2024-12-06,5R01NS126765-04,416440,5
2023-11-17,5R01NS126816-02,324105,5
2024-11-19,5R01NS126816-03,300718,5
2023-12-13,5R01NS126820-02,370651,5
2024-12-26,5R01NS126820-03,343906,5
2024-02-12,5R01NS126821-02,406188,5
2025-01-16,5R01NS126821-03,376875,5
2024-02-12,5R01NS126849-02,597570,5
2023-02-11,5R01NS126850-02,533447,5
2024-02-14,5R01NS126850-03,517445,5
2024-02-12,5R01NS126924-03,535690,5
2025-01-15,5R01NS126924-04,496466,5
2023-11-24,5R01NS126981-02,369477,5
2024-02-13,5R01NS127372-02,544922,5
2025-01-07,5R01NS127372-03,508868,5
2023-12-14,5R01NS127428-02,533948,5
2024-11-21,5R01NS127428-03,495419,5
2024-01-22,5R01NS127469-02,644585,5
2025-01-13,5R01NS127469-03,589159,5
2023-11-20,5R01NS127697-02,807312,5
2024-11-18,5R01NS127697-03,721743,5
2024-01-18,5R01NS127728-02,599088,5
2024-01-18,5R01NS127894-02,380725,5
2025-01-23,5R01NS127894-03,353250,5
2024-12-12,5R01NS128029-02,554159,5
2024-02-06,5R01NS128094-02,668128,5
2025-01-24,5R01NS128094-03,617886,5
2024-11-26,5R01NS128342-02,532674,5
2024-02-12,5R01NS128478-02,600926,5
2025-02-14,5R01NS128478-03,525261,5
2024-01-11,5R01NS128500-02,382626,5
2024-12-03,5R01NS129121-03,556630,5
2023-11-09,5R01NS129502-02,603869,5
2024-11-15,5R01NS129502-03,560291,5
2024-01-11,5R01NS129517-02,533127,5
2024-01-10,5R01NS129542-02,509819,5
2023-11-30,5R01NS129549-02,566135,5
2024-12-26,5R01NS129549-03,521739,5
2023-11-22,5R01NS129551-02,352122,5
2024-11-22,5R01NS129551-03,326713,5
2025-01-15,5R01NS129555-02,434085,5
2025-01-24,5R01NS129563-02,511430,5
2024-12-10,5R01NS129609-02,361882,5
2023-12-29,5R01NS129643-02,610719,5
2025-01-01,5R01NS129643-03,560583,5
2024-11-29,5R01NS129659-02,357750,5
2023-12-08,5R01NS129671-02,599828,5
2024-12-13,5R01NS129671-03,556541,5
2024-02-13,5R01NS129695-02,373106,5
2025-02-14,5R01NS129695-03,345988,5
2024-02-01,5R01NS129711-02,586246,5
2025-01-17,5R01NS129711-03,506456,5
2023-11-17,5R01NS129722-02,504578,5
2024-11-21,5R01NS129722-03,470774,5
2023-12-20,5R01NS129736-02,384696,5
2025-01-01,5R01NS129736-03,356673,5
2024-01-12,5R01NS129737-02,715640,5
2024-12-23,5R01NS129737-03,644077,5
2023-11-16,5R01NS129739-02,492317,5
2024-11-19,5R01NS129739-03,415319,5
2024-01-03,5R01NS129742-02,599225,5
2025-01-15,5R01NS129742-03,576773,5
2024-01-10,5R01NS129769-02,435260,5
2025-01-20,5R01NS129769-03,403851,5
2023-12-25,5R01NS129784-02,565972,5
2025-01-24,5R01NS129784-03,552546,5
2023-11-21,5R01NS129803-02,478218,5
2024-11-13,5R01NS129803-03,443708,5
2023-12-27,5R01NS129823-02,565326,5
2024-12-16,5R01NS129823-03,524532,5
2023-12-01,5R01NS129834-02,434741,5
2024-11-20,5R01NS129834-03,403368,5
2024-02-14,5R01NS129857-02,521017,5
2024-01-26,5R01NS129860-02,457561,5
2025-01-17,5R01NS129860-03,419551,5
2024-02-07,5R01NS129888-02,738631,5
2024-01-18,5R01NS129922-02,575746,5
2025-01-20,5R01NS129922-03,534197,5
2023-12-14,5R01NS129936-02,397094,5
2024-12-17,5R01NS129936-03,368438,5
2023-12-12,5R01NS129982-02,348281,5
2024-12-13,5R01NS129982-03,332084,5
2023-12-18,5R01NS129987-02,446778,5
2025-01-15,5R01NS129987-03,414535,5
2023-11-22,5R01NS129997-02,398913,5
2024-11-15,5R01NS129997-03,370125,5
2024-02-09,5R01NS130033-02,638249,5
2024-01-24,5R01NS130035-02,538128,5
2024-11-27,5R01NS130035-03,464148,5
2023-11-13,5R01NS130042-03,388000,5
2024-11-14,5R01NS130042-04,360000,5
2023-11-29,5R01NS130044-02,331025,5
2024-11-08,5R01NS130044-03,304346,5
2023-12-13,5R01NS130046-02,497425,5
2024-12-05,5R01NS130046-03,461529,5
2023-12-28,5R01NS130183-02,319471,5
2024-12-30,5R01NS130183-03,309662,5
2023-12-15,5R01NS130189-02,452542,5
2024-12-26,5R01NS130189-03,470792,5
2024-11-20,5R01NS130308-02,469016,5
2023-12-29,5R01NS130483-02,377088,5
2025-01-22,5R01NS130483-03,349875,5
2023-11-21,5R01NS130484-02,557381,5
2024-11-27,5R01NS130484-03,489315,5
2024-01-23,5R01NS130517-02,381937,5
2024-01-15,5R01NS130670-10,394063,5
2025-01-15,5R01NS130670-11,365625,5
2023-11-08,5R01NS130794-02,425254,5
2024-11-08,5R01NS130794-03,394566,5
2024-01-02,5R01NS130831-03,638821,5
2024-12-16,5R01NS130831-04,592722,5
2024-12-09,5R01NS130838-02,582963,5
2024-02-08,5R01NS130882-07,456209,5
2024-01-26,5R01NS130916-02,122219,5
2025-01-27,5R01NS130916-03,113400,5
2024-11-15,5R01NS131106-02,337272,5
2024-01-12,5R01NS131151-02,416198,5
2025-01-27,5R01NS131151-03,386587,5
2025-01-15,5R01NS131182-02,698827,5
2025-02-13,5R01NS131184-03,433338,5
2024-01-11,5R01NS131276-02,385940,5
2024-12-16,5R01NS131281-02,439701,5
2024-01-31,5R01NS131310-02,481838,5
2025-01-17,5R01NS131319-02,336586,5
2024-12-16,5R01NS131322-02,463608,5
2024-01-18,5R01NS131327-02,489153,5
2024-11-29,5R01NS131337-02,556268,5
2024-11-22,5R01NS131342-02,321091,5
2024-11-21,5R01NS131347-02,591352,5
2024-11-26,5R01NS131389-02,497582,5
2024-11-20,5R01NS131420-02,536329,5
2024-11-21,5R01NS131428-02,545907,5
2024-02-09,5R01NS131457-02,368946,5
2025-01-23,5R01NS131466-02,693671,5
2023-12-05,5R01NS131467-02,553433,5
2025-01-20,5R01NS131467-03,495972,5
2024-02-13,5R01NS131493-02,477556,5
2025-01-15,5R01NS131507-02,449651,5
2025-02-14,5R01NS131514-02,351000,5
2024-02-15,5R01NS131545-02,441658,5
2024-11-15,5R01NS131557-02,377518,5
2025-01-28,5R01NS131560-02,561031,5
2024-01-25,5R01NS131571-02,389347,5
2025-01-17,5R01NS131571-03,361250,5
2024-11-08,5R01NS131604-02,349924,5
2024-12-12,5R01NS131628-02,371765,5
2025-01-22,5R01NS131646-02,574684,5
2024-11-22,5R01NS131652-02,354445,5
2024-11-22,5R01NS131661-02,406904,5
2024-02-01,5R01NS131821-02,485841,5
2025-01-16,5R01NS131821-03,453659,5
2024-12-06,5R01NS131948-02,570975,5
2024-11-15,5R01NS131967-02,410278,5
2025-01-10,5R01NS132437-02,552473,5
2024-02-14,5R01NS132493-02,441487,5
2023-12-04,5R01NS132504-02,551474,5
2025-01-27,5R01NS132504-03,511676,5
2024-11-13,5R01NS132533-02,433371,5
2024-12-04,5R01NS132538-02,457978,5
2024-11-22,5R01NS132868-02,490660,5
2025-01-24,5R01NS133433-03,547547,5
2025-01-16,5R01NS133575-02,518567,5
2025-02-14,5R01NS133693-02,461926,5
2024-12-26,5R01NS134230-02,492584,5
2024-11-22,5R01NS134491-02,317858,5
2025-02-13,5R01NS134493-02,473310,5
2024-12-09,5R01NS134558-02,387286,5
2025-02-14,5R01NS134586-02,556253,5
2024-11-29,5R01NS134597-02,584256,5
2024-11-20,5R01NS134604-02,373230,5
2024-11-14,5R01NS134625-02,584559,5
2024-11-22,5R01NS134644-02,253023,5
2024-12-19,5R01NS134690-02,346023,5
2024-12-30,5R01NS134726-02,355188,5
2024-11-21,5R01NS134772-02,521457,5
2024-12-19,5R01NS134804-02,410896,5
2025-01-07,5R01NS134815-02,451578,5
2024-12-26,5R01NS134816-02,559861,5
2024-12-03,5R01NS134842-02,562231,5
2025-02-14,5R01NS134859-02,713385,5
2024-12-12,5R01NS134885-02,390062,5
2025-01-15,5R01NS134887-02,535654,5
2024-11-13,5R01NS134921-02,369000,5
2024-11-29,5R01NS134925-02,519369,5
2024-12-13,5R01NS134941-02,640462,5
2024-11-26,5R01NS134944-02,414233,5
2025-01-13,5R01NS134969-02,353483,5
2025-02-13,5R01NS134976-02,487904,5
2024-11-21,5R01NS134989-02,512221,5
2024-12-06,5R01NS135048-02,396519,5
2024-11-14,5R01NS135055-02,479192,5
2024-11-22,5R01NS135077-02,459963,5
2024-11-26,5R01NS135153-02,460023,5
2024-12-03,5R01NS135162-02,526660,5
2024-12-12,5R01NS135220-02,541074,5
2024-11-27,5R01NS135254-02,516372,5
2024-11-08,5R01NS135465-02,506794,5
2024-12-30,5R01NS135620-02,453477,5
2025-01-17,5R01NS135728-02,717056,5
2024-11-22,5R01NS135776-02,407525,5
2024-12-04,5R01NS135884-02,498216,5
2024-12-26,5R01NS136490-02,553744,5
2024-12-26,5R01NS136564-02,446238,5
2021-11-30,5R01OD011095-29,466632,5
2022-11-17,5R01OD011095-30,466632,5
2023-11-14,5R01OD011095-31,466632,5
2022-02-09,5R01OD016575-19,239058,5
2024-01-31,5R01OD016575-21,239058,5
2022-01-12,5R01OD026594-04,371250,5
2023-12-06,5R01OD034064-02,599130,5
2024-12-20,5R01OD034064-03,479303,5
2024-01-05,5R01TW012408-02,190668,5
2023-02-09,5R01TW012434-02,464044,5
2024-01-15,5R01TW012434-03,496367,5
2025-01-20,5R01TW012434-04,476386,5
2023-01-19,5R03AG065518-02,74676,5
2022-02-07,5R03AG067207-02,78250,5
2022-01-21,5R03AG068680-02,72000,5
2021-12-09,5R03AG070415-02,155000,5
2022-01-24,5R03AG070417-03,81133,5
2021-12-01,5R03AG070421-02,161000,5
2022-01-19,5R03AG070428-02,161500,5
2021-12-17,5R03AG070435-02,158000,5
2023-01-23,5R03AG070454-02,156000,5
2022-02-11,5R03AG070474-02,157500,5
2021-12-02,5R03AG070485-02,161000,5
2021-12-10,5R03AG070492-02,145500,5
2021-12-10,5R03AG070510-02,157711,5
2022-02-07,5R03AG070512-02,158500,5
2022-02-07,5R03AG070514-02,148185,5
2022-01-21,5R03AG070517-02,150792,5
2023-02-15,5R03AG070532-02,154500,5
2022-02-16,5R03AG070540-02,162000,5
2022-02-08,5R03AG070580-02,76250,5
2022-01-10,5R03AG070660-02,55580,5
2022-02-08,5R03AG070661-02,166000,5
2022-01-24,5R03AG070669-02,147907,5
2022-02-11,5R03AG070701-02,144691,5
2021-12-01,5R03AG070738-02,169500,5
2022-02-07,5R03AG070789-02,73750,5
2022-01-18,5R03AG070812-02,160500,5
2023-02-15,5R03AG071549-02,79095,5
2023-01-06,5R03AG071934-02,154376,5
2023-01-10,5R03AG072218-02,155248,5
2023-01-18,5R03AG072233-02,160000,5
2022-02-08,5R03AG072236-02,153231,5
2023-02-10,5R03AG073445-02,74332,5
2023-01-30,5R03AG075034-02,157212,5
2023-02-01,5R03AG075365-02,163439,5
2023-12-08,5R03AG075396-02,76000,5
2023-02-01,5R03AG075408-02,181000,5
2023-01-09,5R03AG075434-02,159844,5
2023-01-04,5R03AG075567-02,169000,5
2023-01-05,5R03AG075637-03,146000,5
2023-12-26,5R03AG076815-02,156000,5
2023-11-16,5R03AG077132-02,82884,5
2023-11-30,5R03AG077368-02,155000,5
2023-12-01,5R03AG078886-02,74332,5
2023-12-01,5R03AG079945-02,72500,5
2023-11-20,5R03AG080170-02,169000,5
2023-11-16,5R03AG080175-02,161000,5
2024-01-12,5R03AG080212-02,154457,5
2023-12-26,5R03AG080283-02,151985,5
2023-11-06,5R03AG080287-02,155205,5
2024-01-22,5R03AG080413-02,78500,5
2023-11-03,5R03AG080415-02,163440,5
2024-01-23,5R03AG080418-02,151775,5
2023-11-10,5R03AG080423-02,160000,5
2024-11-26,5R03AG081565-03,142409,5
2024-02-13,5R03AG081865-02,154000,5
2024-11-14,5R03AG085058-02,135000,5
2021-12-16,5R03AI150987-02,83100,5
2021-11-12,5R03AI151205-02,82500,5
2021-12-15,5R03AI151426-02,89515,5
2021-12-13,5R03AI151499-02,84000,5
2021-11-18,5R03AI151545-02,76470,5
2022-02-11,5R03AI151609-02,80250,5
2022-02-11,5R03AI151651-02,77750,5
2022-01-04,5R03AI153794-02,74470,5
2021-11-05,5R03AI155950-02,76000,5
2022-02-01,5R03AI156254-02,73500,5
2021-12-03,5R03AI156261-02,73317,5
2021-11-19,5R03AI156372-02,81000,5
2022-02-15,5R03AI156481-02,81000,5
2022-02-10,5R03AI156560-02,77750,5
2021-11-12,5R03AI156569-02,79000,5
2022-02-10,5R03AI156591-02,73000,5
2022-02-11,5R03AI159038-02,78750,5
2022-02-07,5R03AI159062-02,84666,5
2022-11-03,5R03AI159273-02,78250,5
2022-01-11,5R03AI159280-02,77500,5
2022-12-19,5R03AI159289-02,91000,5
2022-01-10,5R03AI159298-02,78000,5
2021-12-21,5R03AI159308-02,74691,5
2022-02-10,5R03AI159591-02,80000,5
2022-02-11,5R03AI159776-02,82000,5
2022-01-19,5R03AI159780-02,79250,5
2022-12-09,5R03AI163283-02,72657,5
2023-01-18,5R03AI163730-02,73600,5
2023-01-23,5R03AI163932-02,74073,5
2023-01-18,5R03AI163978-02,78000,5
2023-01-19,5R03AI166504-02,75500,5
2022-11-03,5R03AI166809-02,82562,5
2023-01-11,5R03AI169047-02,74000,5
2022-12-28,5R03AI169303-02,64975,5
2023-01-17,5R03AI169437-02,78000,5
2023-12-01,5R03AI170571-02,79500,5
2024-02-06,5R03AI171469-02,75342,5
2023-12-01,5R03AI171860-02,72868,5
2024-01-26,5R03AI175783-02,74000,5
2023-11-20,5R03AI175796-02,84250,5
2024-11-06,5R03AI175977-02,91180,5
2025-01-03,5R03AI175981-02,70990,5
2023-11-22,5R03AI175990-02,77566,5
2024-01-03,5R03AI176019-02,74842,5
2024-01-24,5R03AI176091-02,89000,5
2024-01-24,5R03AI176255-02,74884,5
2023-12-07,5R03AI176262-02,75500,5
2024-11-18,5R03AI176361-02,94575,5
2024-12-03,5R03AI178015-02,78500,5
2024-11-26,5R03AI178109-02,75660,5
2024-11-19,5R03AI178363-02,86815,5
2024-11-25,5R03AI180319-02,75296,5
2024-11-01,5R03AI180493-02,74448,5
2024-11-05,5R03AI180714-02,77843,5
2024-12-06,5R03AI182414-02,68843,5
2024-12-12,5R03AI182416-02,76388,5
2025-01-06,5R03AI182565-02,76428,5
2024-11-26,5R03AI182633-02,77931,5
2024-12-04,5R03AI182770-02,71519,5
2024-11-22,5R03AI182773-02,77600,5
2023-12-15,5R03AR081997-02,81875,5
2022-01-04,5R03CA245780-02,63600,5
2023-01-25,5R03CA249473-02,75500,5
2021-11-04,5R03CA249484-02,77000,5
2021-11-30,5R03CA249562-02,80500,5
2021-11-04,5R03CA249571-02,77750,5
2022-02-07,5R03CA252672-02,75500,5
2022-01-18,5R03CA252779-02,78000,5
2022-01-14,5R03CA255970-02,78558,5
2022-11-22,5R03CA256100-02,77500,5
2022-11-08,5R03CA256104-02,75500,5
2021-11-22,5R03CA256122-02,84100,5
2021-11-18,5R03CA256220-02,79698,5
2021-12-01,5R03CA256222-02,80000,5
2021-11-04,5R03CA256233-02,83996,5
2021-11-16,5R03CA256234-02,93500,5
2021-12-15,5R03CA256238-02,79250,5
2022-02-07,5R03CA256241-02,70500,5
2021-11-30,5R03CA256263-02,76250,5
2023-01-30,5R03CA256718-02,76500,5
2021-12-02,5R03CA256762-02,93500,5
2023-02-16,5R03CA259633-02,83192,5
2022-02-02,5R03CA259649-02,82000,5
2022-12-09,5R03CA259652-02,5759,5
2022-11-29,5R03CA259664-02,80000,5
2022-02-16,5R03CA259665-02,71820,5
2022-12-20,5R03CA259672-02,82000,5
2022-02-07,5R03CA259865-02,77000,5
2022-12-02,5R03CA259873-02,81686,5
2022-01-20,5R03CA259876-02,74863,5
2022-11-30,5R03CA259884-02,79950,5
2022-11-15,5R03CA259901-02,80500,5
2023-01-31,5R03CA262044-02,72500,5
2023-12-14,5R03CA262908-02,74750,5
2023-11-21,5R03CA267327-02,77750,5
2023-12-28,5R03CA267343-02,75041,5
2023-11-03,5R03CA267438-02,83750,5
2022-11-18,5R03CA267456-02,83883,5
2023-01-16,5R03CA267469-02,77750,5
2023-01-30,5R03CA270450-02,80265,5
2023-12-28,5R03CA270451-02,79250,5
2023-11-03,5R03CA270486-02,76750,5
2023-11-20,5R03CA270663-02,74321,5
2023-11-02,5R03CA270815-02,76750,5
2025-01-27,5R03CA270837-03,89340,5
2023-01-24,5R03CA270853-02,79000,5
2024-11-14,5R03CA273468-02,80500,5
2024-02-08,5R03CA273598-02,78250,5
2024-01-22,5R03CA277050-02,77000,5
2024-01-03,5R03CA277079-02,80000,5
2023-11-27,5R03CA277166-02,79950,5
2023-12-14,5R03CA277194-02,88500,5
2023-12-22,5R03CA277213-02,79000,5
2023-12-13,5R03CA277217-02,78750,5
2024-12-10,5R03CA279867-02,81000,5
2024-11-26,5R03CA280007-02,80739,5
2024-12-18,5R03CA286521-02,79500,5
2024-11-21,5R03CA286528-02,71467,5
2024-11-18,5R03CA286594-02,66992,5
2024-12-23,5R03CA286634-03,78125,5
2025-01-07,5R03CA286643-02,55000,5
2024-12-26,5R03CA286646-02,78500,5
2024-11-14,5R03CA286669-02,94000,5
2024-12-09,5R03CA286671-02,76750,5
2024-11-14,5R03CA286682-02,84250,5
2024-12-03,5R03CA286694-02,78750,5
2025-01-03,5R03CA286703-02,77500,5
2024-11-25,5R03CA287169-02,178000,5
2024-12-13,5R03CA287274-02,158000,5
2023-01-26,5R03DA054417-02,77000,5
2021-12-07,5R03DE029517-02,151000,5
2022-01-19,5R03DE030209-02,199000,5
2022-01-03,5R03DE030211-02,153500,5
2023-02-10,5R03DE030228-02,164000,5
2023-01-11,5R03DE030502-02,152227,5
2022-12-22,5R03DE030527-02,154500,5
2023-01-17,5R03DE031329-02,1,5
2022-12-14,5R03DE031332-02,152500,5
2024-02-05,5R03DE031838-02,95434,5
2023-02-15,5R03DE031854-02,156500,5
2023-01-31,5R03DK124738-02,106148,5
2021-12-16,5R03DK124751-02,119250,5
2022-12-14,5R03DK126729-02,132750,5
2022-01-05,5R03DK126994-02,120511,5
2021-11-22,5R03DK127010-02,119250,5
2022-02-10,5R03DK127128-02,117442,5
2021-11-05,5R03DK127129-02,118875,5
2022-01-21,5R03DK127131-02,117000,5
2021-11-04,5R03DK127149-02,119925,5
2023-01-26,5R03DK128528-02,107117,5
2021-12-15,5R03DK128529-02,123000,5
2022-02-15,5R03DK128533-02,126000,5
2022-12-05,5R03DK131093-02,117375,5
2023-01-09,5R03DK131154-02,123000,5
2023-01-06,5R03DK131155-02,112264,5
2023-02-15,5R03DK131156-02,113562,5
2023-02-08,5R03DK131219-02,115500,5
2023-01-20,5R03DK131221-02,100614,5
2023-01-09,5R03DK131222-02,121125,5
2022-11-25,5R03DK131223-02,134250,5
2022-11-30,5R03DK131224-02,119250,5
2023-01-20,5R03DK131238-02,121125,5
2023-01-06,5R03DK131242-02,109498,5
2023-01-06,5R03DK131249-02,126000,5
2023-01-27,5R03DK131250-02,117000,5
2024-01-31,5R03DK134595-02,117900,5
2024-01-24,5R03DK134684-02,115920,5
2024-01-29,5R03DK134746-02,141768,5
2024-01-31,5R03DK134799-02,118800,5
2024-12-18,5R03DK135840-02,104220,5
